,spore-print-color_Certain Poisonous,cap-color_e,cap-surface_s,cap-surface_y,ring-number_Certain Poisonous,cap-color_Other,veil-color_Certain Poisonous,cap-shape_Certain Poisonous,cap-surface_Certain Poisonous,cap-shape_f,stalk-root_b,stalk-surface-above-ring_Other,cap-shape_x,cap-color_n,cap-color_g,gill-color_Other,gill-color_p,cap-color_Certain Edible,cap-shape_Certain Edible,ring-type_Certain Edible,stalk-surface-below-ring_y,label
294,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
295,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
296,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
297,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,1
298,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,1
299,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
300,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
301,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
302,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
303,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
304,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
305,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,1
306,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
307,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
308,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,1
309,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
310,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
311,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
312,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
313,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1
314,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
315,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
316,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
317,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
318,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
319,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1
320,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
321,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1
322,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
323,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
324,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,1
325,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
326,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
327,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
328,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
329,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
330,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
331,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
332,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
333,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
334,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
335,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,1
336,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,1
337,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
338,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
339,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,1
340,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
341,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
