,Unnamed: 0,id,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class,label
225,225,226,b,y,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,e,1
226,226,227,x,s,w,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,g,e,1
227,227,228,x,s,y,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,e,1
228,228,229,x,y,n,t,Certain Poisonous,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,v,u,p,0
229,229,230,b,s,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,g,e,1
230,230,231,x,f,g,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,y,u,e,1
231,231,232,x,y,w,t,Certain Poisonous,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u,p,0
232,232,233,x,y,y,t,Certain Edible,f,c,b,n,e,Certain Edible,s,y,w,w,p,w,o,p,n,y,p,e,1
233,233,234,f,f,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,u,e,1
234,234,235,b,s,w,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,g,e,1
235,235,236,x,f,w,t,Certain Edible,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d,e,1
236,236,237,x,y,w,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,e,1
237,237,238,b,y,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g,e,1
238,238,239,x,y,y,t,Certain Edible,f,c,b,n,e,Certain Edible,s,y,w,w,p,w,o,p,k,s,g,e,1
239,239,240,f,y,y,t,Certain Edible,f,c,b,p,e,Certain Edible,s,y,w,w,p,w,o,p,k,s,p,e,1
240,240,241,f,y,y,t,Certain Edible,f,c,b,w,e,Certain Edible,s,y,w,w,p,w,o,p,k,y,p,e,1
241,241,242,x,s,w,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,e,1
242,242,243,x,s,w,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
243,243,244,x,s,w,t,Certain Poisonous,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,v,u,p,0
244,244,245,f,f,w,t,Certain Edible,f,w,n,p,t,b,s,s,w,w,p,w,o,p,Certain Edible,v,d,e,1
245,245,246,x,s,w,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g,e,1
246,246,247,x,s,w,t,Certain Edible,f,w,n,p,t,b,s,s,w,w,p,w,o,p,Certain Edible,v,d,e,1
247,247,248,x,y,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
248,248,249,f,y,y,t,Certain Edible,f,c,b,w,e,Certain Edible,s,y,w,w,p,w,o,p,k,y,p,e,1
249,249,250,x,s,n,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,k,s,g,e,1
250,250,251,f,y,y,t,Certain Edible,f,c,b,w,e,Certain Edible,s,y,w,w,p,w,o,p,n,y,g,e,1
251,251,252,x,s,n,t,Certain Poisonous,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,s,g,p,0
252,252,253,Certain Edible,f,n,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,v,u,e,1
253,253,254,b,y,y,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,e,1
254,254,255,b,s,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g,e,1
255,255,256,b,y,w,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
256,256,257,f,f,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u,e,1
257,257,258,x,s,w,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,m,e,1
258,258,259,b,y,w,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,g,e,1
259,259,260,b,y,w,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
260,260,261,f,y,n,t,Certain Edible,f,c,b,w,e,Certain Edible,s,y,w,w,p,w,o,p,n,s,g,e,1
261,261,262,x,y,w,t,Certain Poisonous,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,g,p,0
262,262,263,x,s,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,g,e,1
263,263,264,x,y,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,m,e,1
264,264,265,f,f,w,t,Certain Edible,f,w,n,w,t,b,s,s,w,w,p,w,o,p,Certain Edible,v,d,e,1
265,265,266,f,f,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,k,v,u,e,1
266,266,267,f,s,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,k,Certain Edible,g,e,1
267,267,268,x,y,y,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m,e,1
268,268,269,b,s,w,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,e,1
269,269,270,f,y,n,t,Certain Poisonous,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,s,u,p,0
270,270,271,x,s,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,m,e,1
271,271,272,f,s,n,t,Certain Poisonous,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,v,u,p,0
272,272,273,x,y,w,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g,e,1
273,273,274,x,y,y,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
274,274,275,f,y,y,t,Certain Edible,f,c,b,n,e,Certain Edible,s,y,w,w,p,w,o,p,n,s,p,e,1
275,275,276,x,y,n,t,Certain Edible,f,c,b,w,e,Certain Edible,s,y,w,w,p,w,o,p,n,s,p,e,1
276,276,277,f,y,n,t,Certain Edible,f,c,b,w,e,Certain Edible,s,y,w,w,p,w,o,p,n,y,g,e,1
277,277,278,x,y,w,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
278,278,279,f,f,n,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,k,s,g,e,1
279,279,280,x,s,y,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
280,280,281,x,y,w,t,Certain Poisonous,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,s,g,p,0
281,281,282,b,y,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
282,282,283,Certain Edible,f,n,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u,e,1
283,283,284,x,s,y,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
284,284,285,b,y,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,m,e,1
285,285,286,f,y,n,t,Certain Edible,f,c,b,n,e,Certain Edible,s,y,w,w,p,w,o,p,k,s,g,e,1
286,286,287,b,y,y,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
287,287,288,b,y,w,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,e,1
288,288,289,x,y,n,t,Certain Edible,f,c,b,n,e,Certain Edible,s,y,w,w,p,w,o,p,n,y,p,e,1
289,289,290,f,f,g,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,y,u,e,1
290,290,291,x,f,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,k,y,u,e,1
291,291,292,b,y,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,e,1
292,292,293,x,s,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
293,293,294,b,y,w,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g,e,1
294,294,295,x,s,w,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
295,295,296,b,s,y,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
296,296,297,x,s,y,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
297,297,298,x,f,g,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,s,g,e,1
298,298,299,f,s,y,t,Certain Edible,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,e,1
299,299,300,x,y,w,t,Certain Poisonous,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,s,g,p,0
300,300,301,x,f,w,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,Certain Edible,g,e,1
301,301,302,b,y,w,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,e,1
302,302,303,x,s,y,t,Certain Edible,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d,e,1
303,303,304,b,y,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,e,1
304,304,305,x,y,w,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,e,1
305,305,306,x,f,n,t,n,f,c,b,p,t,b,s,s,Certain Edible,p,p,w,o,p,n,y,d,e,1
306,306,307,b,y,w,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,e,1
307,307,308,x,s,y,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
308,308,309,f,y,n,t,Certain Edible,f,c,b,p,e,Certain Edible,s,y,w,w,p,w,o,p,k,y,g,e,1
309,309,310,x,f,w,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,n,s,g,e,1
310,310,311,x,s,y,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,e,1
311,311,312,x,y,w,t,Certain Poisonous,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,g,p,0
312,312,313,x,y,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,e,1
313,313,314,x,f,w,t,Certain Edible,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,e,1
314,314,315,b,s,y,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,g,e,1
315,315,316,x,y,w,t,Certain Poisonous,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,u,p,0
316,316,317,x,s,y,t,Certain Edible,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d,e,1
317,317,318,x,y,w,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,m,e,1
318,318,319,x,f,w,t,Certain Edible,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,e,1
319,319,320,f,s,w,t,Certain Edible,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d,e,1
320,320,321,x,y,y,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,e,1
321,321,322,f,f,y,t,Certain Edible,f,w,n,w,t,b,s,s,w,w,p,w,o,p,Certain Edible,v,d,e,1
322,322,323,x,s,w,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,e,1
323,323,324,b,y,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
324,324,325,x,y,n,t,Certain Edible,f,c,b,p,e,Certain Edible,s,y,w,w,p,w,o,p,n,s,p,e,1
325,325,326,b,y,w,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,g,e,1
326,326,327,x,s,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,m,e,1
327,327,328,x,y,n,t,Certain Poisonous,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u,p,0
328,328,329,b,s,y,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,g,e,1
329,329,330,b,y,w,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,g,e,1
330,330,331,x,y,n,t,Certain Poisonous,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,v,u,p,0
331,331,332,b,s,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
332,332,333,b,y,y,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
333,333,334,b,y,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,e,1
334,334,335,x,y,w,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,g,e,1
335,335,336,x,f,n,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,k,y,d,e,1
336,336,337,x,y,n,t,Certain Edible,f,c,b,w,e,Certain Edible,s,y,w,w,p,w,o,p,k,y,g,e,1
337,337,338,b,s,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g,e,1
338,338,339,x,f,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,v,u,e,1
339,339,340,x,y,n,t,Certain Edible,f,c,b,n,e,Certain Edible,s,y,w,w,p,w,o,p,k,y,g,e,1
340,340,341,x,s,w,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g,e,1
341,341,342,b,y,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,g,e,1
342,342,343,x,s,y,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
343,343,344,f,f,y,t,Certain Edible,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,e,1
344,344,345,b,y,y,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,e,1
345,345,346,x,f,n,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,Certain Edible,g,e,1
346,346,347,x,f,y,t,Certain Edible,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,e,1
347,347,348,x,s,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
348,348,349,f,s,g,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,s,g,e,1
349,349,350,x,f,n,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,y,u,e,1
350,350,351,f,s,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,Certain Edible,g,e,1
351,351,352,f,y,n,t,Certain Edible,f,c,b,p,e,Certain Edible,s,y,w,w,p,w,o,p,n,s,p,e,1
352,352,353,b,y,w,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g,e,1
353,353,354,b,s,y,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
354,354,355,x,y,y,t,Certain Edible,f,c,b,w,e,Certain Edible,s,y,w,w,p,w,o,p,k,s,p,e,1
355,355,356,Certain Edible,f,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,v,u,e,1
356,356,357,f,y,n,t,Certain Edible,f,c,b,p,e,Certain Edible,s,y,w,w,p,w,o,p,n,y,p,e,1
357,357,358,x,y,n,t,Certain Poisonous,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u,p,0
358,358,359,x,y,y,t,Certain Edible,f,c,b,p,e,Certain Edible,s,y,w,w,p,w,o,p,n,y,p,e,1
359,359,360,x,y,y,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g,e,1
360,360,361,x,f,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,s,g,e,1
361,361,362,x,f,n,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,Certain Edible,g,e,1
362,362,363,f,s,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,Certain Edible,g,e,1
363,363,364,f,y,n,t,Certain Edible,f,c,b,n,e,Certain Edible,s,y,w,w,p,w,o,p,n,s,p,e,1
364,364,365,x,s,y,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,g,e,1
365,365,366,f,f,n,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,v,u,e,1
366,366,367,x,y,y,t,Certain Edible,f,c,b,w,e,Certain Edible,s,y,w,w,p,w,o,p,n,s,p,e,1
367,367,368,x,f,y,t,Certain Edible,f,w,n,p,t,b,s,s,w,w,p,w,o,p,Certain Edible,v,d,e,1
368,368,369,b,y,y,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,g,e,1
369,369,370,x,f,g,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,s,g,e,1
370,370,371,x,y,y,t,Certain Edible,f,c,b,w,e,Certain Edible,s,y,w,w,p,w,o,p,n,s,g,e,1
371,371,372,f,y,n,t,Certain Edible,f,c,b,n,e,Certain Edible,s,y,w,w,p,w,o,p,k,y,g,e,1
372,372,373,x,s,y,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
373,373,374,Certain Edible,f,n,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,y,u,e,1
374,374,375,x,s,w,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
375,375,376,b,s,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,g,e,1
376,376,377,Certain Edible,f,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,y,u,e,1
377,377,378,b,y,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
378,378,379,x,y,y,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,g,e,1
379,379,380,b,y,y,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g,e,1
380,380,381,x,y,n,t,Certain Poisonous,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,s,u,p,0
381,381,382,x,s,w,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,s,g,e,1
382,382,383,x,y,w,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
383,383,384,b,s,w,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,g,e,1
384,384,385,x,f,n,t,n,f,c,b,n,t,b,s,s,Certain Edible,w,p,w,o,p,n,y,d,e,1
385,385,386,x,s,n,t,Certain Poisonous,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,s,u,p,0
386,386,387,x,y,n,t,Certain Edible,f,c,b,w,e,Certain Edible,s,y,w,w,p,w,o,p,k,y,p,e,1
387,387,388,x,s,n,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,Certain Edible,g,e,1
388,388,389,b,y,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,m,e,1
389,389,390,x,s,y,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
390,390,391,b,s,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,m,e,1
391,391,392,x,s,y,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,m,e,1
392,392,393,b,y,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,g,e,1
393,393,394,x,f,g,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u,e,1
394,394,395,f,y,n,t,Certain Edible,f,c,b,w,e,Certain Edible,s,y,w,w,p,w,o,p,k,s,g,e,1
395,395,396,x,f,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,Certain Edible,g,e,1
396,396,397,x,s,w,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
397,397,398,x,y,y,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,e,1
398,398,399,x,f,g,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,v,u,e,1
399,399,400,x,s,n,t,Certain Poisonous,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,s,u,p,0
400,400,401,b,y,w,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,g,e,1
401,401,402,b,y,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,m,e,1
402,402,403,x,y,n,t,Certain Poisonous,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u,p,0
403,403,404,b,s,y,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,e,1
404,404,405,x,s,w,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,e,1
405,405,406,x,y,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
406,406,407,b,y,y,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,g,e,1
407,407,408,x,s,w,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m,e,1
408,408,409,x,s,w,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,e,1
409,409,410,x,y,n,t,Certain Edible,f,c,b,w,e,Certain Edible,s,y,w,w,p,w,o,p,n,y,p,e,1
410,410,411,x,s,w,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,e,1
411,411,412,x,s,n,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,k,s,g,e,1
412,412,413,x,y,n,t,Certain Edible,f,c,b,n,e,Certain Edible,s,y,w,w,p,w,o,p,n,s,p,e,1
413,413,414,x,y,y,t,Certain Edible,f,c,b,n,e,Certain Edible,s,y,w,w,p,w,o,p,k,y,g,e,1
414,414,415,x,y,n,t,Certain Poisonous,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,g,p,0
415,415,416,b,y,y,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,g,e,1
416,416,417,x,f,w,t,Certain Edible,f,w,n,p,t,b,s,s,w,w,p,w,o,p,Certain Edible,v,d,e,1
417,417,418,x,s,n,t,Certain Poisonous,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,s,u,p,0
418,418,419,x,y,y,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,g,e,1
419,419,420,f,f,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,Certain Edible,g,e,1
420,420,421,x,y,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,e,1
421,421,422,b,y,w,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,e,1
422,422,423,x,y,n,t,Certain Poisonous,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,s,u,p,0
423,423,424,f,y,n,t,Certain Edible,f,c,b,w,e,Certain Edible,s,y,w,w,p,w,o,p,k,s,g,e,1
424,424,425,x,s,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
425,425,426,x,s,w,t,Certain Edible,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,e,1
426,426,427,f,y,n,t,Certain Edible,f,c,b,n,e,Certain Edible,s,y,w,w,p,w,o,p,n,y,p,e,1
427,427,428,b,s,w,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
428,428,429,x,s,w,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,Certain Edible,g,e,1
429,429,430,f,f,g,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u,e,1
430,430,431,x,y,w,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,e,1
431,431,432,x,y,y,t,Certain Edible,f,c,b,n,e,Certain Edible,s,y,w,w,p,w,o,p,n,y,g,e,1
432,432,433,b,s,y,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,e,1
433,433,434,b,s,y,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,e,1
434,434,435,f,s,w,t,Certain Edible,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,e,1
435,435,436,b,s,w,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,m,e,1
436,436,437,x,f,y,t,Certain Edible,f,w,n,n,t,b,s,s,w,w,p,w,o,p,Certain Edible,v,d,e,1
437,437,438,x,y,w,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
438,438,439,b,y,y,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,m,e,1
439,439,440,x,y,n,t,Certain Edible,f,c,b,p,e,Certain Edible,s,y,w,w,p,w,o,p,n,y,p,e,1
440,440,441,x,y,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
441,441,442,x,y,w,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
442,442,443,x,y,y,t,Certain Edible,f,c,b,p,e,Certain Edible,s,y,w,w,p,w,o,p,k,y,p,e,1
443,443,444,x,y,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,m,e,1
444,444,445,x,s,y,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,m,e,1
445,445,446,x,y,n,t,Certain Edible,f,c,b,p,e,Certain Edible,s,y,w,w,p,w,o,p,k,s,g,e,1
446,446,447,x,s,w,t,Certain Edible,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,Certain Edible,g,e,1
447,447,448,f,y,n,t,Certain Edible,f,c,b,n,e,Certain Edible,s,y,w,w,p,w,o,p,k,s,g,e,1
448,448,449,b,s,w,t,Certain Edible,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m,e,1
449,449,450,x,f,n,t,n,f,c,b,n,t,b,s,s,Certain Edible,p,p,w,o,p,n,y,d,e,1
450,450,451,x,y,w,t,Certain Edible,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,e,1
451,451,452,b,s,w,t,Certain Edible,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,Certain Edible,g,e,1
